Actual;Prediction;Prediction Probability;LIME Supporting Fidelity;LIME Contrary Fidelity;SHAP Supporting Fidelity;SHAP Contrary Fidelity
0;0;0.9993962049484252;0.9834405155433688;0.024571216489257586;1.0;0.00035106279051708806
0;0;0.9975555539131165;0.9971050008051408;0.02472012621738321;1.0;0.0018884567917278737
0;0;0.93809312582016;0.944091297626325;0.05496431669137345;0.9896266635304266;0.03260751867813326
0;0;0.9372327327728271;0.9457678936789994;0.13421863151192343;0.9960972722478714;0.03366419793850939
0;0;0.6607433557510376;0.7176530842184438;0.4076630558623144;1.0;0.08530184745134921
0;0;0.9759489893913268;0.9787925666435829;0.017366061332354365;0.9721017177112061;0.004361022216899326
1;0;0.9265496730804444;0.925314958117518;0.16806416036514554;1.0;0.038988354011894814
0;0;0.7803224921226501;0.9194452352375436;0.2998583065115071;0.9927388618033235;0.1527491859499029
0;0;0.9905840754508972;0.4374416211376174;0.41111936927572457;1.0;0.005997475336271334
0;0;0.9962916374206544;0.997248417588992;0.04855152856715524;1.0;0.002858803469937182
0;0;0.590602695941925;0.6408775386482282;0.6024343935598211;1.0;0.10954323935939328
0;0;0.8990253806114197;0.9018338551852223;0.22079112423716993;0.887178308924075;0.013872506545883706
0;0;0.9429105520248412;0.9729132823756935;0.03886629428877707;1.0;0.017672342350987212
0;0;0.9536550045013428;0.9687413732628086;0.06137010524463121;0.9957635579620487;0.026228806133324196
0;0;0.5238170623779297;0.42365607169256214;0.7427018890802567;0.9367322652941583;0.29546906804038875
0;0;0.9954167008399964;0.9972154726846268;0.0788083953595862;1.0;0.0008815638932928296
1;0;0.5939111709594727;0.4746048042507478;0.39668233479617376;0.9645022829785423;0.3381134175068766
0;0;0.9354299306869508;0.9521611758956181;0.0468741887776851;1.0;0.021893568906665068
0;0;0.9983407855033876;0.9614064616962814;0.025828832221182645;1.0;0.0016047460625256613
0;0;0.6003661751747131;0.6596508126653703;0.40644982617476366;0.9753769903379239;0.3122714252994274
0;0;0.9579156041145324;0.9791277939727675;0.054277131385126784;1.0;0.015518820455801658
0;0;0.9531575441360474;0.9700490703399904;0.1640274136047471;1.0;0.031734921360512224
0;0;0.9768037796020508;0.9817075529678703;0.0229698558363998;1.0;0.01652803311291253
0;0;0.5812981128692627;0.4193476812866852;0.5122410988535938;1.0;0.1312746883793841
0;0;0.6257774829864502;0.5286280703973519;0.3997242828802214;0.9172363252042804;0.2549781289373533
0;0;0.8547040224075317;0.01698066759956407;0.6271576298677072;1.0;0.044539739520489965
0;0;0.9990390539169312;0.9233825429294771;0.37365834234925244;1.0;0.0005583824063035503
0;0;0.9982147216796876;0.9946706697882114;0.07095476610388421;1.0;0.0006904769638789954
0;0;0.9982312917709352;0.9918508519041183;0.038749453501893;1.0;0.0020523011675384955
1;0;0.8561564683914185;0.9630460329706608;0.15236688141302912;1.0;0.05931531095755044
0;0;0.9111211895942688;0.9607358120726462;0.05940573896101662;0.9970135764722368;0.06024473774402681
0;0;0.5710189938545227;0.29555041597125886;0.5348208459841115;0.8586174854586728;0.0563944522969415
0;0;0.9620406031608582;0.12044809648952748;0.6429947145550569;1.0;0.010327623982186769
1;0;0.5641474723815918;0.6076369196088591;0.5522580768538327;0.901980047383871;0.22366084144829315
0;0;0.9985503554344176;0.9960920545374397;0.04220018689307131;1.0;0.0011220985984810388
0;0;0.9986075162887572;0.31288268359029503;0.3904078906262404;1.0;0.0005389685262865488
0;0;0.6516211032867432;0.7184931782516317;0.22127247953512078;1.0;0.08309900819473294
0;0;0.9492912292480468;0.9728408641114562;0.17189580813418467;0.99679728030026;0.030800257985702285
0;0;0.9892763495445251;0.9922411068834497;0.023836493194105086;1.0;0.003965915426138813
0;0;0.9999455213546752;0.9834366894444317;0.21750864999926683;1.0;6.337511091538528e-05
0;0;0.9314555525779724;0.9588757662825871;0.08645847751274682;1.0;0.023355001279497304
1;0;0.63735032081604;0.7820703969451315;0.45048330846339707;0.9875374779153844;0.2568550310278796
1;0;0.5969250202178955;0.5841405468339668;0.40257435540014014;0.9755972995804185;0.344836650776755
1;0;0.5164403915405273;0.2017864760205862;0.5676229093840196;0.9588765195456551;0.4825695210026463
0;0;0.9898046255111694;0.9929575375797158;0.030036704438580218;1.0;0.009596507706836122
0;0;0.9508990049362184;0.9612359166720051;0.10502482286263311;0.963535878598707;0.0
0;0;0.6676433086395264;0.6161349288058169;0.30706545086792525;1.0;0.07807235048828715
0;0;0.8863808512687683;0.9256214325287945;0.0967688796781226;1.0;0.046631400719911086
0;0;0.8949721455574036;0.9354406262318815;0.18359487266886138;0.9960750285328656;0.051972026103517775
0;0;0.7212306261062622;0.679846014649955;0.2526471288756043;1.0;0.07099124133219817
0;0;0.9897881150245668;0.993984736378763;0.050637559964419855;1.0;0.005239418377420204
0;0;0.9492912292480468;0.9787118031974957;0.10644172491772186;0.9995537239151139;0.029000549023311128
0;0;0.9987140893936156;0.9976256952732697;0.0124905449758356;1.0;0.0014934790323163983
0;0;0.7944741249084473;0.8047926095935919;0.24417448967159286;0.9592401687020184;0.09851427677142222
0;0;0.8162440061569214;0.8929706895612496;0.16073250027639233;0.9730511858143628;0.1024975789200501
0;0;0.9449509382247924;0.9665286584549699;0.1087919081831397;0.9907909133331222;0.02706764109656542
0;0;0.931519329547882;0.9619623975760385;0.11080404069514657;0.9937798932846251;0.03476055394633108
0;0;0.9666376113891602;0.9729830846799455;0.1737860820368728;1.0;0.012236223020482578
0;0;0.9995665550231934;0.5590264284722715;0.43028231340545914;1.0;0.0003361490056257791
1;0;0.5291813611984253;0.4158159489715809;0.4792181063933077;0.9735072351459024;0.42471017178050935
1;0;0.6964366436004639;0.7176367830659139;0.3102748242337474;1.0;0.09146027804223593
0;0;0.8035063743591309;0.7959045517261842;0.2569573386941234;0.9611184071925583;0.1135797442250345
0;0;0.5056359171867371;0.7549782080103848;0.3776277786952815;1.0;0.15011625970171738
0;0;0.5313761830329895;0.6779822755165921;0.5437695940544337;0.9609776788884099;0.3980980173556674
1;0;0.5210198163986206;0.521559152442748;0.620424876865606;1.0;0.08153986232193933
0;0;0.8367106914520264;0.9094393758625003;0.38791631891204786;0.9892943817765847;0.11855626957054714
0;0;0.9129059314727784;0.934174021710601;0.11184030185387588;1.0;0.058619034187732844
0;0;0.723945677280426;0.6884255396086529;0.3436804249833667;1.0;0.09372362924347549
0;0;0.7984552979469299;0.8296446356511569;0.23177638429553257;0.8968973019046113;0.014025821565578073
1;0;0.5662374496459961;0.2802334827526387;0.6213407989652089;1.0;0.12986924687954216
1;0;0.5939111709594727;0.4752303150807452;0.4951434820099524;0.9876597121528162;0.39555650161137257
1;0;0.7304669618606567;0.820371414522584;0.18758598185488906;0.8836875638606365;0.0610331677927463
0;0;0.6364868879318237;0.5556417684243017;0.46555273139112135;1.0;0.2508208379508765
0;0;0.8145946264266968;0.3256408712316057;0.5878644040264499;0.9940374547346347;0.14310710833614432
0;0;0.999352216720581;0.9969279893271927;0.051971848610084914;1.0;0.000571931347243896
1;0;0.5820614099502563;0.5194425915249499;0.4932089413918776;0.8224281926849675;0.09111705956865945
0;0;0.8153994083404541;0.8489689500072075;0.183105067992034;0.8581076410666213;0.019067023622286686
0;0;0.9818212985992432;0.9865811170170787;0.027965269786212287;0.9833749569275024;0.0025261913567490688
0;0;0.8551416397094727;0.8912467756091631;0.13982787635736676;0.9912170827752568;0.08424070962806171
0;0;0.8926852345466614;0.9455265763859811;0.09367083950594698;1.0;0.02853424432619764
0;0;0.9981948733329772;0.9931420389801571;0.024468978823642372;1.0;0.0020944374823064597
0;0;0.7725709676742554;0.8088075074122851;0.24655164991332082;0.9787101428142689;0.1302247640914425
0;0;0.9981451630592346;0.9946983228390472;0.03115641214785749;1.0;0.001880784519521176
0;0;0.8982310891151428;0.9123056238838202;0.09420707630358086;0.9827829030704222;0.04250441130107951
0;0;0.8625991344451904;0.9535829917775082;0.23602471446264692;0.9831457574800242;0.08543639267297455
0;0;0.8649030327796936;0.4988032802080401;0.6671617324223253;1.0;0.03481939662999594
0;0;0.9989252686500548;0.99411579978382;0.027829294801626686;1.0;0.0006243740372816458
1;0;0.6084102392196655;0.3918865669419237;0.464999946117681;1.0;0.14156234233298687
0;0;0.9826074242591858;0.9897752904885573;0.053933297531994495;1.0;0.0131714472251445
0;0;0.7939257025718689;0.8667214144770108;0.30242439430495643;0.9516477459265159;0.08833313075367218
0;0;0.9996381998062134;0.9956563791168475;0.02080416567836211;1.0;0.00035078103786109787
0;0;0.5432244539260864;0.6824185075940931;0.43238408724182265;0.9346864982903936;0.4089903941212628
0;0;0.7150697708129883;0.8417661425303913;0.28645481991984584;0.935152839738332;0.15830284207227213
0;0;0.9828934669494628;0.6507330467957485;0.3834321030118708;1.0;0.005348322908565904
0;0;0.9208577871322632;0.9676241388840883;0.10076459131501939;0.9147455731376497;0.01015060102541
0;0;0.9997974038124084;0.9894926181679459;0.04246586808476568;1.0;0.00015719737493261073
0;0;0.9704667329788208;0.982539865235451;0.054105288565772805;1.0;0.024614208686669047
0;0;0.9987236857414246;0.9896730881832402;0.06088844563283539;1.0;0.0017294247252727904
0;0;0.903659164905548;0.9105731624506089;0.14469041220219003;0.9968264649458128;0.05859247662652939
0;0;0.7281948328018188;0.21879045258106644;0.6266241071313099;1.0;0.06895509091287103
0;0;0.9871590733528136;0.9912955738274767;0.048930516591180626;1.0;0.004381461148411514
0;0;0.8316318988800049;0.8587310646403203;0.3935020958299277;0.8477610699411745;0.02291917100257818
0;0;0.9859607815742492;0.9914154592669171;0.09199339946004266;0.9860826746889085;0.00209712110809563
0;0;0.9440981149673462;0.9522789273137552;0.04911942658209579;0.9918969593299922;0.02325215233111384
0;0;0.6550016403198242;0.6705777468299509;0.38467844148167124;0.9341646052307814;0.0
0;0;0.8079065680503845;0.8583603079231038;0.26406675518389827;0.9807725419222936;0.10743182502124952
1;0;0.6807193756103516;0.8872229912046468;0.3747677875441659;1.0;0.09617943963596931
0;0;0.8296700119972229;0.8872333400361347;0.13767153298672735;1.0;0.07233771084459392
0;0;0.9994661808013916;0.9853002994944019;0.1227538814402926;1.0;0.0004139487340964417
0;0;0.9492912292480468;0.9706995476208655;0.04698442165191218;0.9968273371917332;0.026245580940000242
0;0;0.9962281584739684;0.9964628556949635;0.022445528237366005;1.0;0.003377840107670635
0;0;0.876350462436676;0.8974784803438765;0.16983278809412217;0.9918334572219659;0.09143629264270198
0;0;0.9983060359954834;0.9952620056987977;0.05581343279839339;1.0;0.00150614408343143
0;0;0.9548307061195374;0.9633900231350723;0.08746069843685167;1.0;0.029142512881723853
1;0;0.873104989528656;0.874820045314563;0.19288184250550797;1.0;0.048799691103475616
0;0;0.6851814389228821;0.24448418098415925;0.8490698265755361;0.9902110289500086;0.24518625955672674
1;0;0.8087933659553528;0.8609078021041762;0.24627917827159998;1.0;0.050828321959988945
0;0;0.6725077629089355;0.6141928410019917;0.3273449304463924;0.8272543412951812;0.07342081864727293
0;0;0.9552475214004515;0.9664737245321686;0.050436043192248994;0.9996722593990888;0.02508700959180212
0;0;0.6579205989837646;0.6070944791465469;0.41375965340336485;1.0;0.1136422235179392
0;0;0.9726274013519288;0.9793369399888957;0.06890782437532098;0.9982850389570278;0.01668678353570724
0;0;0.9998520016670228;0.9966074094890214;0.020261824733663423;1.0;0.00011483938373266507
0;0;0.7937829494476318;0.9094076741915205;0.24036276265127876;1.0;0.052806088965259755
0;0;0.8202518820762634;0.21600820489388428;0.457561844627452;0.9992576559183807;0.11864747288875963
0;0;0.6056642532348633;0.7112091294866042;0.39023182920396476;0.966977461678358;0.298033895069164
0;0;0.5373492240905762;0.30582055420919096;0.7202203517072898;0.9387503849044683;0.26033873367982874
0;0;0.7183017730712891;0.6643225135224126;0.33231480700855287;1.0;0.10418253796498644
1;0;0.7626240849494934;0.7786250081967476;0.22492469348071925;0.9855121363057182;0.1767050036073505
0;0;0.9025124311447144;0.842344141449351;0.16401228109546345;0.9909202605846155;0.052077468988510234
0;0;0.9989886283874512;0.997821028662583;0.006112499051326687;1.0;0.00039173644685925886
0;0;0.6369816064834595;0.821318146591985;0.37274036196878046;0.9780457496169566;0.28930047952713156
1;0;0.6629669666290283;0.8010656906481677;0.3358393345524574;0.9893798560426658;0.2906166915706022
0;0;0.5033252239227295;0.14931966714966938;0.6096895621664357;0.873426364656513;0.12807933213932646
0;0;0.7731624245643616;0.8521209129574938;0.27560610701311405;0.9708341887334191;0.14038294530483839
1;0;0.8548964858055115;0.9298102258118247;0.16459037970524967;1.0;0.043375933387544106
0;0;0.7076514959335327;0.6865269361213744;0.37849674649368087;0.9661524497697268;0.19998737410108908
0;0;0.9402008056640624;0.9560949405703784;0.17820448547073048;0.9219156619723453;0.012784709881201617
0;0;0.955987811088562;0.9669150100499949;0.07773976928718047;1.0;0.01741859466666301
1;0;0.5108330845832825;0.16318739114368286;0.8031616185883506;1.0;0.17385765843826576
0;0;0.6398497819900513;0.09480626644053802;0.7616360025032376;1.0;0.11959010695770003
0;0;0.9824797511100768;0.9891912438517224;0.020078807154524817;1.0;0.014436924700946869
0;0;0.5086707472801208;0.3235904073538576;0.6730393519909998;0.9689837532556237;0.5943724917474984
0;0;0.9997974038124084;0.9948997178161655;0.02368099640052112;1.0;7.859868746630537e-05
0;0;0.986585021018982;0.9910841914796568;0.08718329642976895;1.0;0.015004685191953918
0;0;0.8053514361381531;0.8042948350504439;0.21704577304388722;0.8714869532041278;0.026402068451780718
0;0;0.6591064929962158;0.11779342541290583;0.43301340426617096;0.8347483245571611;0.0
0;0;0.9719793796539308;0.9777114924363045;0.2262776514388695;0.9981222482858395;0.01790980350409159
0;0;0.8224701881408691;0.8089404120370236;0.18232928900857756;0.9930506871631943;0.15623918381071925
0;0;0.5750428438186646;0.4644951945651248;0.4609059977291804;1.0;0.12039120951928235
0;0;0.5821543335914612;0.4101815627000054;0.6321034789952912;0.9234629329239519;0.27289864603295466
0;0;0.5599070191383362;0.8745789217240824;0.34351992578841034;0.9979197079398374;0.4375047651713956
1;0;0.5208532810211182;0.12633454742867956;0.6524422930884453;1.0;0.13908737778750235
0;0;0.9555009007453918;0.9623944014729289;0.04010588469771491;0.9675082069374003;0.00947157148074828
